Subject ID,Raters Group,Completed by,Rater Name,"Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q2_Comments
",Fillout Date (mm/dd/yy)
PHYS_e687bc088709,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,D/A,06/15/23 03:57 PM
PHYS_0e40d0aae510,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 06:45 PM
PHYS_65af24a9759c,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 03:58 PM
PHYS_b86419b77493,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/25/23 06:47 PM
PHYS_87cc0360be48,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 06:49 PM
PHYS_74310b196617,Hospital Staff,PHYS_202ffe1d3077,PHYS_d91d43feac58,Most of the time,Most of the time,Most of the time,Most of the time,Never,Never,Most of the time,Sometimes,Hardly ever,Hardly ever,D/A,06/25/23 06:49 PM
PHYS_747c833974d5,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Most of the time,Most of the time,Most of the time,Most of the time,Never,Never,Hardly ever,Never,,Most of the time,D/A,07/20/23 11:14 AM
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:14 AM
PHYS_68bd26c55254,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:14 AM
PHYS_3046138e37d2,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/20/23 11:14 AM
PHYS_c3c94ba18c88,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:15 AM
PHYS_dbfb1f920bb7,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:15 AM
PHYS_c095cef8c27f,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:15 AM
PHYS_1ebf0ed0a490,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/20/23 11:15 AM
PHYS_619b3b7381eb,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Sometimes,Hardly ever,Never,Hardly ever,Never,Sometimes,Always,Always,Most of the time,Sometimes,D/A,07/20/23 11:17 AM
PHYS_71323b62398a,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:17 AM
PHYS_81fe7e66b681,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:18 AM
PHYS_3847a8e22a9f,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:18 AM
PHYS_5d72b8a63454,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:18 AM
PHYS_d8b8b891ffc9,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/20/23 11:18 AM
PHYS_7f419d915c8d,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:19 AM
PHYS_7f033bc1f792,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:19 AM
PHYS_08e98486b3ce,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:19 AM
PHYS_f86cd3aa057e,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 11:19 AM
PHYS_58f39c63da09,Medical Staff,PHYS_1eb58a14aac8,PHYS_2f04a15fd39e,,,,,,,,,,,D/A,07/20/23 11:20 AM
PHYS_7aa4bfb13ec8,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Always,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Always,Most of the time,Sometimes,Very cooperative surgeon,07/18/23 02:37 PM
PHYS_7e2b1beb5fa0,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Sometimes,Always,Always,Most of the time,Most of the time,Most of the time,Sometimes,Always,Most of the time,Always,Very busy surgeon,07/18/23 02:39 PM
PHYS_66c9388ca309,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Always,Always,Always,Most of the time,Always,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,D/A,07/20/23 02:49 PM
PHYS_85c37beeac3a,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,Most of the time,Always,D/A,07/20/23 02:51 PM
PHYS_37dbfc0c5778,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Always,Always,Sometimes,Sometimes,Always,Sometimes,Always,Always,Always,D/A,07/20/23 02:52 PM
PHYS_8aa04f92bb46,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Always,Always,Always,Always,Most of the time,Always,Most of the time,Sometimes,Most of the time,Sometimes,D/A,07/20/23 02:52 PM
PHYS_177f77b135b4,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Most of the time,Most of the time,Always,Always,Always,Always,Always,Always,Most of the time,D/A,07/20/23 02:53 PM
PHYS_b52b9a0ebf16,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,D/A,07/20/23 02:54 PM
PHYS_5adabf9ee9a8,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,D/A,07/20/23 02:55 PM
PHYS_44aa26beae78,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Very devoted surgeon,07/20/23 02:58 PM
PHYS_f430cfb31b6d,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,D/A,07/20/23 02:59 PM
PHYS_2dd4c5aa0461,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/20/23 03:00 PM
PHYS_a35fd10879ac,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Sometimes,Sometimes,Sometimes,Most of the time,D/A,07/20/23 02:54 PM
PHYS_ac7336a02460,Hospital Staff,PHYS_6522886b2b5f,PHYS_d1a5b186373c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Super heros Attending,07/20/23 02:51 PM
PHYS_2ab54f384310,Faculty Self-Evaluation,PHYS_2ab54f384310,PHYS_2ab54f384310,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,Most of the time,"friendly with staff and patients
",06/25/23 12:12 PM
PHYS_81a7aa72e7dc,Faculty Self-Evaluation,PHYS_81a7aa72e7dc,PHYS_81a7aa72e7dc,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,"Promoting and behaving in a professional and respectful manner at work with patients and colleagues is a core value of mine, which I uphold and practice daily. Being open to concerns and feedback from colleagues as well as sharing my opinions with them is also something I practice with honesty and respect. I see these practices as the basis for a safe and healthy work place environment.",06/25/23 03:44 PM
PHYS_e50bfbdbd41d,Faculty Self-Evaluation,PHYS_e50bfbdbd41d,PHYS_bc522bedc370,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/20/23 09:08 AM
PHYS_1d0fc2c6d865,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Most of the time,D/A,06/21/23 12:29 PM
PHYS_0f6500b55151,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/21/23 12:30 PM
PHYS_d8f8cc7a2c53,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,D/A,06/21/23 12:30 PM
PHYS_4b557f2781cb,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,06/21/23 12:31 PM
PHYS_a7c9ab176f48,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/21/23 12:31 PM
PHYS_11bed525f8a2,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,,,,,,,,,,,D/A,06/21/23 12:31 PM
PHYS_ded69ffc7130,Medical Staff,PHYS_f1770cf4a60c,PHYS_ae54482141b4,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/21/23 12:32 PM
PHYS_7e2b1beb5fa0,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Always,Most of the time,Always,Always,Always,Most of the time,Always,Always,D/A,06/17/23 05:26 PM
PHYS_66c9388ca309,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,"Very fine, compassionate, and ethical eye surgeon.",07/10/2023 12:28
PHYS_85c37beeac3a,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/10/2023 12:31
PHYS_37dbfc0c5778,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,Sometimes,Sometimes,Sometimes,Sometimes,D/A,07/10/2023 12:32
PHYS_8aa04f92bb46,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/18/23 01:56 PM
PHYS_177f77b135b4,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Always,Sometimes,Most of the time,"Very mature, and competent Eye Surgeon.",07/10/2023 12:34
PHYS_b52b9a0ebf16,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Very compassionate, mature, and ethical Eye Surgeon.",07/10/2023 12:35
PHYS_5adabf9ee9a8,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time,Sometimes,Hardly ever,Hardly ever,Sometimes,Sometimes,D/A,07/10/2023 12:41
PHYS_44aa26beae78,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Always,Always,Always,Always,Sometimes,Hardly ever,Sometimes,Most of the time,D/A,07/10/2023 12:36
PHYS_f430cfb31b6d,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Sometimes,Always,Always,Sometimes,Sometimes,Most of the time,Most of the time,D/A,07/10/2023 12:37
PHYS_2dd4c5aa0461,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Always,"very knowledgible, ethical, and competent Eye Surgeon.",07/10/2023 12:39
PHYS_a35fd10879ac,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Sometimes,Always,Always,Sometimes,Most of the time,Sometimes,Sometimes,D/A,07/10/2023 12:29
PHYS_ac7336a02460,Chairperson,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/10/2023 12:40
PHYS_7aa4bfb13ec8,Faculty Self-Evaluation,PHYS_7aa4bfb13ec8,PHYS_f3ed54936128,Always,Always,Always,Always,Always,Always,Most of the time,Always,Most of the time,Always,D/A,06/16/23 01:30 PM
PHYS_4e77fb1f767d,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:38
PHYS_e28930872332,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:39
PHYS_37dfdb6f29eb,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:40
PHYS_50ac2c9535c2,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:40
PHYS_6df779828f7b,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:41
PHYS_a776330d6a32,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:42
PHYS_f5f4b850e183,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:43
PHYS_16ccc93f11c4,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:43
PHYS_1fb96d137a2b,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:43
PHYS_40b714e94a50,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:44
PHYS_d83d142152e6,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:44
PHYS_51d276f5a8d3,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:45
PHYS_9ef5aa4833cc,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:45
PHYS_cea13f9cac15,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:46
PHYS_4034a678d376,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:46
PHYS_4aeacdb3a4a6,Medical Staff,PHYS_fb3656e976d2,PHYS_2b34b72aaf14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 12:47
PHYS_9facd75e78af,Faculty Self-Evaluation,PHYS_9facd75e78af,PHYS_38f4a309b1f7,Most of the time,Always,Always,Always,Always,Always,Most of the time,Always,Most of the time,Always,"I tend to maintain eye contact with patients and don&#x27;t let the EMR take my attention when the patient is with me. 

I give time to explain to patients the cause of symptoms and educate them about treatment options and how to use the suggestefodality, example using inhalers. 

I feel drained with some HIP patients who abuse the system by asking for u indicated sick leaves, referrals, studies. ",06/15/23 07:40 AM
PHYS_eb066433ad96,Faculty Self-Evaluation,PHYS_eb066433ad96,PHYS_eb066433ad96,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/27/23 10:52 AM
PHYS_4e77fb1f767d,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/23/23 06:55 AM
PHYS_e28930872332,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,07/23/23 06:56 AM
PHYS_37dfdb6f29eb,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Most of the time,Most of the time,Most of the time,Most of the time,Never,Never,Most of the time,Always,Always,Sometimes,D/A,07/23/23 06:58 AM
PHYS_6df779828f7b,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,D/A,07/23/23 07:00 AM
PHYS_f5f4b850e183,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:01 AM
PHYS_a776330d6a32,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:02 AM
PHYS_16ccc93f11c4,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Most of the time,Sometimes,Sometimes,Always,Always,Sometimes,Most of the time,D/A,07/23/23 07:03 AM
PHYS_1fb96d137a2b,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:05 AM
PHYS_40b714e94a50,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:06 AM
PHYS_d83d142152e6,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:07 AM
PHYS_9ef5aa4833cc,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:08 AM
PHYS_51d276f5a8d3,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Sometimes,Most of the time,Sometimes,Never,Hardly ever,Hardly ever,Most of the time,Always,Sometimes,Sometimes,D/A,07/23/23 07:10 AM
PHYS_cea13f9cac15,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,D/A,07/23/23 07:11 AM
PHYS_4034a678d376,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:12 AM
PHYS_4aeacdb3a4a6,Hospital Staff,PHYS_9795cf48ac0c,PHYS_c4408cd8f5a9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/23/23 07:14 AM
PHYS_0f6500b55151,Hospital Staff,PHYS_facad47d1d34,PHYS_84b6ea6ddc4d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 03:24 PM
PHYS_ded69ffc7130,Hospital Staff,PHYS_facad47d1d34,PHYS_84b6ea6ddc4d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 03:25 PM
PHYS_123492dbdd6e,Hospital Staff,PHYS_471dca7562da,PHYS_49a9abe8e0ec,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/05/2023 14:43
PHYS_5741c7e8b442,Hospital Staff,PHYS_471dca7562da,PHYS_49a9abe8e0ec,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/05/2023 14:45
PHYS_1a2e8d658c0d,Hospital Staff,PHYS_471dca7562da,PHYS_49a9abe8e0ec,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/05/2023 14:44
PHYS_a98a78e03fde,Hospital Staff,PHYS_471dca7562da,PHYS_49a9abe8e0ec,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/05/2023 14:44
PHYS_b9976f810e5d,Medical Staff,PHYS_0d45b7e7177e,PHYS_790674659079,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/08/2023 17:02
PHYS_e8a101cecaa6,Medical Staff,PHYS_0d45b7e7177e,PHYS_790674659079,Always,Always,Always,,Always,Always,Always,,Always,Always,D/A,08/08/2023 17:03
PHYS_8cabd5ddd3a8,Medical Staff,PHYS_0d45b7e7177e,PHYS_790674659079,Always,Always,Always,Always,Always,Most of the time,Most of the time,,Always,Most of the time,D/A,08/08/2023 17:04
PHYS_c367fab96ca6,Medical Staff,PHYS_0d45b7e7177e,PHYS_790674659079,Always,Always,Always,Always,Always,Always,Always,,Always,Always,D/A,08/08/2023 17:05
PHYS_4e77fb1f767d,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:00 PM
PHYS_e28930872332,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:01 PM
PHYS_37dfdb6f29eb,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:02 PM
PHYS_50ac2c9535c2,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:02 PM
PHYS_6df779828f7b,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:02 PM
PHYS_a776330d6a32,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:03 PM
PHYS_f5f4b850e183,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:06 PM
PHYS_16ccc93f11c4,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:11 PM
PHYS_1fb96d137a2b,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:12 PM
PHYS_40b714e94a50,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:11 PM
PHYS_d83d142152e6,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:12 PM
PHYS_51d276f5a8d3,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:13 PM
PHYS_9ef5aa4833cc,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 02:45 PM
PHYS_cea13f9cac15,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 02:46 PM
PHYS_4034a678d376,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 02:47 PM
PHYS_4aeacdb3a4a6,Medical Staff,PHYS_eb1ca2754516,PHYS_4b62ee612e5b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 01:11 PM
PHYS_fa6a74aacd93,Faculty Self-Evaluation,PHYS_fa6a74aacd93,PHYS_fa6a74aacd93,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/19/23 02:33 PM
